epoch,generation,walltime_sec,pure_train_chi2,test_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,density,n_zero_edges,n_classes,doubled_class,seed,l1_scale,l2_scale,num_epoch,train_class_idx,replicate_uid
53,24700,11.368752717971802,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052845638431224,1878,0.00028591567341569753,1.2956525678886858e-07,6.261155830948609e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
54,24800,11.378612756729126,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00028640594130182305,1.302553557134773e-07,6.271900906855463e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
55,29300,11.388377666473389,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052464877289702117,1879,0.0003281010251236023,1.6501693288556563e-07,7.18526676168048e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
56,29400,11.398895740509033,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05208311414517622,1880,0.0003288811616809726,1.6596136032266322e-07,7.202361895042622e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
57,29500,11.408747673034668,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05208311414517622,1880,0.0003304472470302919,1.6695159660379165e-07,7.236662317828562e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
58,34600,11.418514728546143,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.00035624490584156997,1.9624628721674798e-07,7.801929668329085e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
59,34700,11.42835283279419,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.0003568668832500019,1.9679319450703503e-07,7.815555145038175e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
60,36700,11.438153743743896,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00035773478371246863,2.0392552629709045e-07,7.834689000465583e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
61,36800,11.447925090789795,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00035862654582420806,2.0453445845098924e-07,7.854221242802483e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
62,40900,11.457689762115479,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357447,1883,0.00037955334631048347,2.2019352290000827e-07,8.312606427671584e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",3f72a4b7-a3f7-4e8b-b4ef-08cdec1c979e
