epoch,generation,walltime_sec,pure_train_chi2,test_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,density,n_zero_edges,n_classes,doubled_class,seed,l1_scale,l2_scale,num_epoch,train_class_idx,replicate_uid
27,4600,10.868787050247192,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00012505345299815746,2.4122532515375304e-08,2.737878414247459e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
28,4700,10.878440141677856,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.0001262399620510108,2.4402261832107197e-08,2.7638564122714364e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
29,5400,10.888046503067017,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053604154705255806,1876,0.00013492187820547287,2.8977903736594213e-08,2.9539904940887965e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
30,5500,10.8976731300354,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.0001345956945469989,2.8759387275303298e-08,2.946846181992037e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
31,6400,10.907269954681396,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00014935500154787426,3.6065581380276834e-08,3.270066229929193e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
32,6500,10.916898488998413,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00014790684421777013,3.5916037415079725e-08,3.2383632246378744e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
33,7300,10.926501512527466,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.0001560105821022732,3.978785665260031e-08,3.4158276114951596e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
34,7400,10.936184644699097,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.0001563940457255813,3.996365581397059e-08,3.4242249703934405e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
35,7600,10.945817470550537,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.0001602209596996454,4.194765226425204e-08,3.508033813218259e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
36,7700,10.955496072769165,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00016228129759573342,4.2688982472004915e-08,3.553148695037573e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
37,9000,10.965161561965942,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.00017111091104530523,4.858844308954526e-08,3.746541023200433e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
38,9100,10.974952459335327,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00017183689762661426,4.919053790266921e-08,3.762444309266737e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
39,10700,10.984545946121216,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.0001900948898272354,5.815293388560908e-08,4.1622820440620094e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
40,10800,10.994203805923462,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00019332261729723105,6.009340358822578e-08,4.232973867304564e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
41,12600,11.003852605819702,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.0002064343053752093,6.813384436400776e-08,4.5201414877062477e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
42,12700,11.013502836227417,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.000206120713309555,6.76313649038076e-08,4.5132674102793314e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
43,14700,11.023114442825317,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021783337246473504,7.4645796131508e-08,4.769790793379549e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
44,14800,11.032896757125854,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756134e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
45,14900,11.04252815246582,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756134e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
46,15000,11.052165746688843,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.0002168641709605229,7.59027695227838e-08,4.748598854946779e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
47,17700,11.061758279800415,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00022896614954454633,8.500508963177245e-08,5.013684110233123e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
48,17800,11.071456670761108,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00023424126439924205,8.828423395061235e-08,5.1292186781444704e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",b2522bbf-7001-4898-83ca-2989de37e62e
