epoch,generation,walltime_sec,pure_train_chi2,test_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,density,n_zero_edges,n_classes,doubled_class,seed,l1_scale,l2_scale,num_epoch,train_class_idx,replicate_uid
36,7700,11.771842956542969,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00016228129759573342,4.2688982472004915e-08,3.553148695037573e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
37,9000,11.782292366027832,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.00017111091104530523,4.858844308954526e-08,3.746541023200433e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
38,9100,11.792704343795776,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00017183689762661426,4.919053790266921e-08,3.762444309266737e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
39,10700,11.803015232086182,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.0001900948898272354,5.815293388560908e-08,4.1622820440620094e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
40,10800,11.813276290893555,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00019332261729723105,6.009340358822578e-08,4.232973867304564e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
41,12600,11.823622703552246,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.0002064343053752093,6.813384436400776e-08,4.5201414877062477e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
42,12700,11.834044456481934,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.000206120713309555,6.76313649038076e-08,4.5132674102793314e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
43,14700,11.844401836395264,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021783337246473504,7.4645796131508e-08,4.769790793379549e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
44,14800,11.854676246643066,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756134e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
45,14900,11.865031003952026,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756134e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
46,15000,11.875560283660889,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.0002168641709605229,7.59027695227838e-08,4.748598854946779e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
47,17700,11.885921955108643,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00022896614954454633,8.500508963177245e-08,5.013684110233123e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
48,17800,11.896220684051514,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00023424126439924205,8.828423395061235e-08,5.1292186781444704e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
49,20900,11.906240463256836,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.00025813238911447117,1.078683711308694e-07,5.652567496767261e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
50,21000,11.916175127029419,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00026100699952286296,1.0943231211738865e-07,5.715522433485701e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
51,22000,11.926121473312378,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05246487728970212,1879,0.00026262548236588004,1.150926828173046e-07,5.751058569962643e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
52,22100,11.93600583076477,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05246487728970212,1879,0.00026308804779793626,1.1650004406626302e-07,5.7612108671340844e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
53,24700,11.945969820022583,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052845638431224,1878,0.00028591567341569753,1.2956525678886858e-07,6.261155830948609e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
54,24800,11.955904245376587,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00028640594130182305,1.302553557134773e-07,6.271900906855463e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2f257026-81ba-45fe-b1d9-b599cd8fc6f0
