epoch,generation,walltime_sec,pure_train_chi2,test_chi2,blip_train_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,train1_frac,train2_frac,train3_frac,s1_blip_match_frac,s2_blip_match_frac,s3_blip_match_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,v,seed,zero_init,l1_scale,l2_scale,blip_freq,blip_mode,num_epoch,schedule_mode,replicate_uid
767,93900,21.258480072021484,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050502,1886,0.0004080419925129177,2.6526953490728007e-07,8.937079337271008e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
768,94100,21.270238399505615,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040816302742845313,2.65561047512526e-07,8.939734330311576e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
769,94200,21.282078981399536,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004080832339244755,2.662054344391414e-07,8.937999893861112e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
770,94400,21.29391098022461,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050887500000000016,1885,0.00040799893650175496,2.6689229517773175e-07,8.936167673631793e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
771,94500,21.30574321746826,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05050199999999999,1886,0.00040674025218864535,2.6547288356535546e-07,8.908588105197189e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
772,94600,21.317503452301025,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05050199999999999,1886,0.0004055413921274979,2.644880300898128e-07,8.882326346242635e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
773,94700,21.329307079315186,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004066896325553204,2.646966299095559e-07,8.907465292604245e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
774,94800,21.34109926223755,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040680156592615065,2.652163426119273e-07,8.909925388633066e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
775,94900,21.352875471115112,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040684036718913825,2.645046963949561e-07,8.910761227001741e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
776,95100,21.36488389968872,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040742812861718834,2.657945355225134e-07,8.92365183160518e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
777,95200,21.376877307891846,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004067304270547574,2.651515944542175e-07,8.90836692852327e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
778,95300,21.388688564300537,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040696486902586017,2.661544474523062e-07,8.913517917477675e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
779,95400,21.4005389213562,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040670925992927466,2.660788390743736e-07,8.907921197794235e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
780,95500,21.412302255630493,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004061566990276594,2.663087345336917e-07,8.895830007671605e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
781,95600,21.424076795578003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004060791520806076,2.6575899636011053e-07,8.894122059975343e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
782,95900,21.435855627059937,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004049664283826081,2.648425705500478e-07,8.869747126135743e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
783,96000,21.447741508483887,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040439657943557597,2.643351544684205e-07,8.857263491779658e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
784,96100,21.459552764892578,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004043742592927079,2.645779979846812e-07,8.856779517879085e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
785,96200,21.471386194229126,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004037624190975775,2.638499005910654e-07,8.843372502157203e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
786,96300,21.4831326007843,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004035098357301107,2.6471878288726884e-07,8.837859961006981e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
787,96600,21.49491047859192,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004052751765402378,2.6634601864450346e-07,8.876534188820051e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
788,96700,21.50689458847046,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004052751765402378,2.6634601864450346e-07,8.876534188820051e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
789,96900,21.51884913444519,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004053607342959283,2.6759910241458976e-07,8.878430856683748e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
790,97000,21.5306453704834,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004044466764726166,2.6763482769125137e-07,8.858422809711711e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
791,97300,21.542378664016724,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004054122627273099,2.685233003578267e-07,8.879576373807614e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
792,97400,21.554133892059326,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05050199999999999,1886,0.0004051711963233316,2.6789027784943375e-07,8.874287402796868e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
793,97700,21.565980911254883,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.00040794390393053944,2.695154409644614e-07,8.935012850417833e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
794,97800,21.57777452468872,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004071923590973701,2.6867082074933976e-07,8.91854548623567e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
795,98000,21.589581966400146,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004092499684920652,2.702185738832141e-07,8.963615963195088e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
796,98100,21.60144591331482,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00041142869964883944,2.7188200074109673e-07,9.011339993327177e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
797,98400,21.6132595539093,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.000413519390315556,2.74175008638253e-07,9.057148779171648e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
798,98500,21.625001907348633,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.000413641586828334,2.7460387692149526e-07,9.05983180933374e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
799,98600,21.636855363845825,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004142568104831243,2.7463341099863517e-07,9.073299616284565e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
800,98700,21.64866304397583,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004148840321036516,2.7592090071749644e-07,9.087053959862567e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
801,98800,21.660467386245728,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004151929294995789,2.7605078107867063e-07,9.093818191586277e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
802,99100,21.672229290008545,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.049728000000000015,1888,0.0004153989870579067,2.776929453365133e-07,9.098359992658972e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
803,99200,21.684030055999756,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.0004167286615135826,2.794182838676547e-07,9.12749934792581e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
804,99300,21.69585371017456,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00041609928736062137,2.789605896490944e-07,9.113713651527335e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
805,99400,21.70761775970459,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00041706708947505505,2.803132361254794e-07,9.134924540095339e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
806,99500,21.719398736953735,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00041706537763378984,2.8094871327186187e-07,9.134899141955826e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
807,99600,21.731213092803955,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.0004174519074338396,2.814405028470792e-07,9.143369623280844e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
808,99800,21.742995977401733,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00041576513657463524,2.7958753403024657e-07,9.10641100276534e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
809,99900,21.754801511764526,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00041546271939761197,2.793560882000651e-07,9.099786693289527e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
810,100100,21.766673803329468,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.0004147938462625617,2.784602197709569e-07,9.085128038863125e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
811,100200,21.778699159622192,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004149686208003045,2.785918868829887e-07,9.088956355169442e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
812,100300,21.79053282737732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00041667639199087915,2.8042117450255125e-07,9.126374222995893e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
813,100500,21.80228853225708,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00041602704692378855,2.7950194706657007e-07,9.112142594155997e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
814,100600,21.814042329788208,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004158412315349462,2.7840498675961733e-07,9.108054253048404e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
815,100900,21.82582426071167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050115499999999986,1887,0.0004171874809378096,2.8075440625964246e-07,9.137568291447586e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
816,101000,21.837646484375,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00041878534979935834,2.823794181309596e-07,9.172576516052443e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
817,101100,21.84952163696289,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004195463591780028,2.827286504367598e-07,9.18924164676478e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
818,101300,21.861361742019653,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004213245432138564,2.847868973008748e-07,9.228205202000034e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
819,101400,21.875253200531006,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.00042048576766234483,2.844589835666514e-07,9.209838174816495e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
820,101600,21.887057542800903,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.00042227833904376436,2.8680604697251057e-07,9.24912215656048e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
821,101700,21.898866891860962,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000001,1888,0.0004220927099491324,2.873247108363988e-07,9.2450685902924e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
822,101800,21.910656213760376,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.049339499999999994,1889,0.000422222140180831,2.878206705397873e-07,9.247911241298648e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
823,101900,21.922560691833496,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.049339499999999994,1889,0.00042206084268225555,2.8783295263942466e-07,9.244380672414724e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
824,102000,21.934338569641113,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004212320875439996,2.8817336264116793e-07,9.226245690228333e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
825,102100,21.946131229400635,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00042081086229903185,2.88553493494964e-07,9.217032292102212e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
826,102300,21.957945346832275,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0501155,1887,0.00042146876333117955,2.892579839260372e-07,9.231447131014115e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
827,102400,21.969740629196167,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050502,1886,0.0004216137602557797,2.903096989246993e-07,9.234641096278587e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
828,102600,21.981491804122925,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004200209957576267,2.887626486949796e-07,9.199746087459654e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
829,102700,21.99350142478943,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00042033108709588375,2.8930013230496434e-07,9.20654419904269e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
830,102800,22.005561590194702,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00042149185000182063,2.9007099138330454e-07,9.231967945376137e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
831,103100,22.017517566680908,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004191764604527068,2.8753055096983014e-07,9.181235799778179e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
832,103200,22.0293071269989,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.0004191764604527068,2.8753055096983014e-07,9.181235799778179e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
833,103400,22.041059017181396,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05011549999999999,1887,0.00041890061390196625,2.874565367592849e-07,9.175196112512467e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
834,103500,22.052841663360596,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00042068131186501266,2.892692418352612e-07,9.214210032319998e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
835,103600,22.06467604637146,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00042412521436867886,2.938060346994428e-07,9.28968325718967e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
836,103800,22.076567888259888,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00042191682573880057,2.919154548434201e-07,9.241305709064369e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
837,103900,22.08892846107483,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.00042259732376702267,2.92528331147695e-07,9.256213455551933e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
838,104100,22.100846529006958,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004219427586235769,2.9176191479722775e-07,9.241870462651246e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
839,104200,22.112637042999268,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.0004227265019970223,2.932169869644295e-07,9.259054251467143e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
840,104300,22.124415159225464,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.049339499999999994,1889,0.0004235759219177779,2.9508221372399707e-07,9.277683492840913e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
841,104400,22.13622784614563,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04972800000000002,1888,0.000424202057978503,2.963101217910003e-07,9.29141294146346e-05,16,20,False,0.995,0.005,0.66,fixed,100,none,0e2e1162-d4a2-4981-8078-969700ddf1cb
