epoch,generation,walltime_sec,pure_train_chi2,test_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,density,n_zero_edges,n_classes,doubled_class,seed,l1_scale,l2_scale,num_epoch,train_class_idx,replicate_uid
41,12600,9.431088209152222,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.0002064343053752093,6.813384436400777e-08,4.5201414877062477e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
42,12700,9.438767433166504,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.000206120713309555,6.76313649038076e-08,4.5132674102793314e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
43,14700,9.446447372436523,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021783337246473504,7.464579613150803e-08,4.769790793379549e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
44,14800,9.454168796539307,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756136e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
45,14900,9.461831092834473,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756136e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
46,15000,9.469682455062866,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.0002168641709605229,7.590276952278378e-08,4.748598854946779e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
47,17700,9.477380990982056,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00022896614954454633,8.500508963177246e-08,5.013684110233123e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
48,17800,9.485111951828003,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00023424126439924205,8.828423395061233e-08,5.1292186781444704e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
49,20900,9.49286699295044,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.00025813238911447117,1.0786837113086939e-07,5.652567496767261e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
50,21000,9.500613689422607,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00026100699952286296,1.0943231211738869e-07,5.715522433485701e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
51,22000,9.508428812026978,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05246487728970212,1879,0.00026262548236588004,1.1509268281730463e-07,5.751058569962643e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
52,22100,9.516207695007324,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05246487728970212,1879,0.00026308804779793626,1.1650004406626302e-07,5.7612108671340844e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
53,24700,9.523911237716675,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052845638431224,1878,0.00028591567341569753,1.2956525678886858e-07,6.261155830948609e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
54,24800,9.531580448150635,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00028640594130182305,1.3025535571347728e-07,6.271900906855463e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
55,29300,9.539260625839233,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052464877289702117,1879,0.0003281010251236023,1.650169328855656e-07,7.18526676168048e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
56,29400,9.546982526779175,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05208311414517622,1880,0.0003288811616809726,1.6596136032266322e-07,7.202361895042622e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
57,29500,9.55465030670166,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05208311414517622,1880,0.0003304472470302919,1.6695159660379165e-07,7.236662317828562e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
58,34600,9.562342405319214,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.00035624490584156997,1.9624628721674798e-07,7.801929668329085e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
59,34700,9.570045232772827,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.0003568668832500019,1.9679319450703506e-07,7.815555145038175e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
60,36700,9.57774019241333,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00035773478371246863,2.0392552629709048e-07,7.834689000465583e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",2d4f4c33-d241-4e5c-a88a-ea2bd1e3a57f
