epoch,generation,walltime_sec,pure_train_chi2,test_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,density,n_zero_edges,n_classes,doubled_class,seed,l1_scale,l2_scale,num_epoch,train_class_idx,replicate_uid
10,1000,7.0426599979400635,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05435866296727157,1874,6.32591485623762e-05,6.415202955301468e-09,1.3848646508865659e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
11,1100,7.048447370529175,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05435866296727157,1874,6.842981542526409e-05,7.141470168321873e-09,1.4980643475922291e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
12,1200,7.054095983505249,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05435866296727157,1874,6.842981542526409e-05,7.141470168321873e-09,1.4980643475922291e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
13,1300,7.059730291366577,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.054358662967271584,1874,7.279032579948198e-05,8.253762224478206e-09,1.5935370532329258e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
14,1400,7.065332412719727,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.054358662967271584,1874,7.480357734114098e-05,8.908537443042064e-09,1.637619570208994e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
15,1600,7.070955991744995,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,8.412512357849947e-05,1.0836195467600268e-08,1.8417048428472377e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
16,1700,7.076568365097046,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,8.412512357849947e-05,1.0836195467600268e-08,1.8417048428472377e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
17,1900,7.082188367843628,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0539819098377657,1875,9.043993540858568e-05,1.2421527893746325e-08,1.979966195123922e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
18,2000,7.087781667709351,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,8.962335441700546e-05,1.2409768768005194e-08,1.9620910137948417e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
19,2300,7.09363055229187,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053604154705255806,1876,8.98356783033615e-05,1.2657159362931188e-08,1.966743484088479e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
20,2400,7.099326133728027,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0539819098377657,1875,9.202482925256393e-05,1.318557949390788e-08,2.014674038349009e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
21,2700,7.105036973953247,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05398190983776569,1875,9.471611222761931e-05,1.4562859273965337e-08,2.073612390988792e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
22,2800,7.110647201538086,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05398190983776569,1875,9.471611222761931e-05,1.4562859273965337e-08,2.073612390988792e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
23,3200,7.116401433944702,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05398190983776569,1875,0.00010576357799639021,1.799920629593703e-08,2.3155067072606046e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
24,3300,7.122006416320801,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05398190983776569,1875,0.00010582964834698528,1.8256030815304964e-08,2.3169578669009985e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
25,3900,7.127626419067383,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00011695702666388577,2.1922394276589112e-08,2.560605839163715e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
26,4000,7.133224010467529,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00011960895047670533,2.2415372679112155e-08,2.6186658180159828e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
27,4600,7.138855457305908,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00012505345299815746,2.4122532515375308e-08,2.737878414247459e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
28,4700,7.1444549560546875,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.0001262399620510108,2.4402261832107194e-08,2.7638564122714364e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
29,5400,7.150075197219849,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053604154705255806,1876,0.00013492187820547287,2.897790373659422e-08,2.9539904940887965e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
30,5500,7.155667781829834,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.0001345956945469989,2.87593872753033e-08,2.946846181992037e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
31,6400,7.161289691925049,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00014935500154787426,3.606558138027682e-08,3.270066229929193e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
32,6500,7.16689658164978,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00014790684421777013,3.591603741507973e-08,3.2383632246378744e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
33,7300,7.172545433044434,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.0001560105821022732,3.978785665260031e-08,3.4158276114951596e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
34,7400,7.178147554397583,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.0001563940457255813,3.9963655813970583e-08,3.4242249703934405e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
35,7600,7.1837897300720215,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.0001602209596996454,4.194765226425203e-08,3.508033813218259e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
36,7700,7.189392328262329,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05284563843122401,1878,0.00016228129759573342,4.2688982472004934e-08,3.553148695037573e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
37,9000,7.195024013519287,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.00017111091104530523,4.858844308954526e-08,3.746541023200433e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
38,9100,7.200632810592651,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00017183689762661426,4.919053790266923e-08,3.762444309266737e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
39,10700,7.206295490264893,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.0001900948898272354,5.815293388560907e-08,4.1622820440620094e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
40,10800,7.211925506591797,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00019332261729723105,6.009340358822578e-08,4.232973867304564e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
41,12600,7.2175397872924805,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.0002064343053752093,6.813384436400777e-08,4.5201414877062477e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
42,12700,7.2231457233428955,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525582,1876,0.000206120713309555,6.76313649038076e-08,4.5132674102793314e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
43,14700,7.2287774085998535,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021783337246473504,7.464579613150803e-08,4.769790793379549e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
44,14800,7.234387397766113,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756136e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
45,14900,7.240024089813232,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00021797348699867917,7.558155006756136e-08,4.772875679852371e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
46,15000,7.245685338973999,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.0002168641709605229,7.590276952278378e-08,4.748598854946779e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
47,17700,7.25129508972168,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0532253975697419,1877,0.00022896614954454633,8.500508963177246e-08,5.013684110233123e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
48,17800,7.256877422332764,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.053225397569741914,1877,0.00023424126439924205,8.828423395061233e-08,5.1292186781444704e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
49,20900,7.262492656707764,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.00025813238911447117,1.0786837113086939e-07,5.652567496767261e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
50,21000,7.268100023269653,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00026100699952286296,1.0943231211738869e-07,5.715522433485701e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
51,22000,7.273842096328735,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05246487728970212,1879,0.00026262548236588004,1.1509268281730463e-07,5.751058569962643e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
52,22100,7.279426097869873,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05246487728970212,1879,0.00026308804779793626,1.1650004406626302e-07,5.7612108671340844e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
53,24700,7.2850518226623535,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052845638431224,1878,0.00028591567341569753,1.2956525678886858e-07,6.261155830948609e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
54,24800,7.2906718254089355,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05360415470525581,1876,0.00028640594130182305,1.3025535571347728e-07,6.271900906855463e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
55,29300,7.296350955963135,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.052464877289702117,1879,0.0003281010251236023,1.650169328855656e-07,7.18526676168048e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
56,29400,7.301971197128296,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05208311414517622,1880,0.0003288811616809726,1.6596136032266322e-07,7.202361895042622e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
57,29500,7.308292865753174,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05208311414517622,1880,0.0003304472470302919,1.6695159660379165e-07,7.236662317828562e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
58,34600,7.471125841140747,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.00035624490584156997,1.9624628721674798e-07,7.801929668329085e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
59,34700,7.476900577545166,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05170034899764629,1881,0.0003568668832500019,1.9679319450703506e-07,7.815555145038175e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
60,36700,7.482557058334351,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00035773478371246863,2.0392552629709048e-07,7.834689000465583e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
61,36800,7.488211154937744,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.00035862654582420806,2.045344584509892e-07,7.854221242802483e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
62,40900,7.49385929107666,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357447,1883,0.00037955334631048347,2.2019352290000833e-07,8.312606427671584e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
63,41000,7.499504089355469,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357447,1883,0.00037955334631048347,2.2019352290000833e-07,8.312606427671584e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
64,44100,7.505120754241943,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.050159268377486584,1885,0.00039823487616102077,2.467441531985826e-07,8.722049578075518e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
65,44200,7.510769844055176,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703253,1884,0.0003990881795640372,2.470763488919207e-07,8.740734701285722e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
66,48400,7.5163795948028564,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703252,1884,0.00040896638744360126,2.698161999873341e-07,8.95740072894019e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
67,48500,7.5220136642456055,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357446,1883,0.0004078511207295872,2.6941437244277706e-07,8.932979905847078e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
68,51400,7.527642011642456,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703253,1884,0.00042040705750316936,2.793741350506473e-07,9.20801859731034e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
69,51500,7.533300399780273,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703253,1884,0.00042040705750316936,2.793741350506473e-07,9.20801859731034e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
70,57200,7.538936376571655,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05093181269357446,1883,0.00041899525300565833,3.0825065642186166e-07,9.177662850765877e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
71,57300,7.544585466384888,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05131658184711237,1882,0.0004187933190657286,3.0878069669394654e-07,9.173252587585983e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
72,58800,7.550199270248413,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703252,1884,0.00042322777166937123,3.124745859844792e-07,9.270392938976241e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
73,58900,7.5558390617370605,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05054604153703252,1884,0.00042371338004653026,3.1322412341074864e-07,9.281037147563351e-05,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
74,66100,7.561445236206055,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.04977149321493666,1886,0.0004600785904164991,3.5117272137114253e-07,0.00010077792625923217,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
75,66200,7.567089796066284,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.04977149321493666,1886,0.00046015940633654294,3.5224079042766523e-07,0.00010079581979725051,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
76,67600,7.572702646255493,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05015926837748659,1885,0.00045946447107149104,3.4993768277830896e-07,0.00010064326087727726,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
77,67700,7.578332424163818,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.05015926837748659,1885,0.00045946447107149104,3.4993768277830896e-07,0.00010064326087727726,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
78,73500,7.58393406867981,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.048210372534696844,1890,0.0004746630800904078,3.774320186065786e-07,0.00010397546031532552,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
79,73600,7.590414524078369,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.048210372534696844,1890,0.0004746630800904078,3.774320186065786e-07,0.00010397546031532552,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
80,79900,7.596061944961548,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0478175873571269,1891,0.0005086682582931526,4.1906454335780626e-07,0.00011142710400360909,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
81,80000,7.6017138957977295,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.0478175873571269,1891,0.0005107250390268917,4.218072886033078e-07,0.00011187785442782123,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
82,80800,7.607331037521362,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.048210372534696844,1890,0.0005199122437486551,4.3804065890184755e-07,0.00011389201788177198,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
83,80900,7.612972259521484,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.048210372534696844,1890,0.0005222417997209875,4.4245112550798233e-07,0.00011440279567277068,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
84,88200,7.618580102920532,0.998003,0.998008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.999,0.048602155709262816,1889,0.0005448468115854873,4.889440081628263e-07,0.0001193598664176141,1.0,0,3,-1,1,0.995,0.005,100,"0,3,6",8417d233-ee2f-4652-bc1a-95fdddda9767
