epoch,generation,walltime_sec,pure_train_chi2,test_chi2,blip_train_chi2,bitflip_chi2,test1_frac,test2_frac,test3_frac,test4_frac,test5_frac,test6_frac,test7_frac,test8_frac,train1_frac,train2_frac,train3_frac,s1_blip_match_frac,s2_blip_match_frac,s3_blip_match_frac,bitflip_frac,other_frac,other_chi2,other_n_classes,l1_loss,l2_loss,regularization_loss,v,seed,zero_init,l1_scale,l2_scale,blip_freq,blip_mode,blip_sites,blip_release_prob,num_epoch,schedule_mode,replicate_uid
649,75800,19.803465604782104,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00035398757942839003,2.0742253027635898e-07,7.752729141762708e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
650,75900,19.817735195159912,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00035455844557958044,2.0846469256129231e-07,7.765245202895681e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
651,76000,19.83242630958557,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00035477857760185907,2.0857420770230809e-07,7.77006597365104e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
652,76100,19.846629858016968,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003547160985944104,2.0836771395650896e-07,7.768694384796818e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
653,76400,19.86089277267456,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00035783328623584465,2.10978009867719e-07,7.836979217890126e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
654,76500,19.875202178955078,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00035693523992781,2.1106140773852578e-07,7.817322568766793e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
655,76800,19.8896484375,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00035824357050882584,2.1212598532067508e-07,7.84598215215929e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
656,76900,19.904003143310547,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00035824357050882584,2.1212598532067508e-07,7.84598215215929e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
657,77000,19.91829776763916,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00035998409281041825,2.131115442889868e-07,7.884100910961546e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
658,77100,19.932507038116455,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00035914728434883596,2.1233373538731399e-07,7.865768395368378e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
659,77200,19.94685983657837,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00035961845244711024,2.1291065911761735e-07,7.876093226590479e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
660,77500,19.96256446838379,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003602594976085045,2.1189030275354471e-07,7.890106318402482e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
661,77600,19.979125499725342,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003598550358363423,2.1185166040845201e-07,7.881251916005294e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
662,77700,19.996830940246582,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003588574725128195,2.1076153747582373e-07,7.859394542517661e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
663,77800,20.011715173721313,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003589646310342471,2.1142022764935272e-07,7.861752757665006e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
664,77900,20.027260541915894,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003596016497454084,2.1142266820237035e-07,7.875697143622835e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
665,78200,20.04286813735962,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.000359807122961141,2.1279004981386426e-07,7.88022093256584e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
666,78300,20.058711051940918,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003609208012980998,2.129388166383389e-07,7.904602177931533e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
667,78400,20.07463765144348,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003607869727887323,2.1227741262841613e-07,7.90166010518529e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
668,78600,20.090291738510132,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00036284580043906034,2.1334876433730973e-07,7.94674819813344e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
669,78700,20.10540461540222,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003627211968399891,2.1332575188104358e-07,7.944020188113102e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
670,78900,20.120083808898926,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003634179744519062,2.1493378401042313e-07,7.959303202648426e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
671,79000,20.13449788093567,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003629649194956529,2.1464892232844956e-07,7.949380417284083e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
672,79300,20.14885950088501,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003642219494730608,2.1557312755331112e-07,7.976914363388814e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
673,79400,20.16332769393921,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00036460111585086546,2.1573064798651948e-07,7.98521730828719e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
674,79600,20.17784309387207,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00036551406952725065,2.1615947809323544e-07,8.005210012035288e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
675,79700,20.192228317260742,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.000365107484904297,2.1584969408745413e-07,7.996303988742723e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
676,80000,20.206785440444946,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003654129667789646,2.1590616835797698e-07,8.002992059990336e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
677,80100,20.22136664390564,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003669893731768356,2.1655773754751024e-07,8.037511975854335e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
678,80200,20.23588752746582,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00036700593605649105,2.161231328087522e-07,8.037866279799956e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
679,80300,20.250380754470825,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00036707684262254285,2.1604689005381886e-07,8.039416975918486e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
680,80400,20.265191555023193,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003684148217533177,2.1779123909788685e-07,8.068738481722983e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
681,80500,20.27959966659546,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00036889391718846474,2.1841579165852494e-07,8.079237747297006e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
682,80700,20.294123649597168,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00036642215713940434,2.1566924197246103e-07,8.025078735379037e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
683,80800,20.308706998825073,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003663596318076661,2.1729696719228233e-07,8.023740982646465e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
684,80900,20.32366943359375,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003663596318076661,2.1729696719228233e-07,8.023740982646465e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
685,81000,20.33806872367859,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00036607393983350146,2.174079101968973e-07,8.017489293249088e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
686,81100,20.3524067401886,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00036607393983350146,2.174079101968973e-07,8.017489293249088e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
687,81200,20.36685061454773,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00036756564128016513,2.1896390059834538e-07,8.050172201734184e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
688,81400,20.381296634674072,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00036948473887088245,2.1961770173766083e-07,8.092193670216632e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
689,81500,20.395745992660522,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003710997009385262,2.2151116157777087e-07,8.127581165614316e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
690,81600,20.410081386566162,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037033328993343136,2.2079246670300837e-07,8.11079077351017e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
691,81700,20.425926685333252,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.00037061253265103,2.2030260865012928e-07,8.1168940892954e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
692,81800,20.440422534942627,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037140588257919256,2.2096084274992237e-07,8.134273025670773e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
693,81900,20.455929040908813,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037055699109218236,2.205087583298093e-07,8.115682201416138e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
694,82200,20.47027611732483,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003709731085563782,2.2246398703764644e-07,8.124828162052835e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
695,82300,20.484651803970337,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.0513612395130943,1880,0.0003710069269199533,2.226209795438118e-07,8.12557142888911e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
696,82500,20.49891471862793,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037044736525139265,2.236699048060431e-07,8.113342553544301e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
697,82600,20.514644384384155,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037044736525139265,2.236699048060431e-07,8.113342553544301e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
698,82900,20.529520750045776,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00037095963466096367,2.2352039232300527e-07,8.124553290182633e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
699,83000,20.54538369178772,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00037129486715218,2.2365854822292155e-07,8.131894154377457e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
700,83200,20.559874296188354,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003742041264551383,2.259391083825644e-07,8.195621171162246e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
701,83300,20.574422121047974,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003741540663369513,2.2571319745226078e-07,8.194521062867458e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
702,83600,20.588690519332886,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003755886784082766,2.2698967740189304e-07,8.225948974227812e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
703,83700,20.605066061019897,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003763021521685558,2.274082779950731e-07,8.241574868251594e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
704,84000,20.619410037994385,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037574707908160173,2.2786266932280894e-07,8.229432951813395e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
705,84100,20.633740425109863,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00037702788267481263,2.299633255358896e-07,8.257509654936831e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
706,84300,20.648330450057983,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00037702951235138975,2.2938943928379402e-07,8.257534424718314e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
707,84400,20.66267490386963,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00037748797616382607,2.3012302637678706e-07,8.267584135727311e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
708,84700,20.676920413970947,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003777363130631357,2.3052605063742186e-07,8.273027887914152e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
709,84800,20.691222667694092,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.00037720838351920595,2.30089392916788e-07,8.261463213700838e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
710,85000,20.70569634437561,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05059015827245674,1882,0.00037683599443694794,2.305047634969862e-07,8.253319508731234e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
711,85100,20.7200288772583,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05059015827245674,1882,0.0003769357039646623,2.2994028781882227e-07,8.255491425255015e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
712,85400,20.73523187637329,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.05097620089879156,1881,0.0003777606890477093,2.3126983302604548e-07,8.273575610081852e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
713,85500,20.74950075149536,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003784892656665012,2.3190103357298178e-07,8.289536145077599e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
714,85700,20.76388645172119,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.00038199505492833916,2.3547745693827248e-07,8.366345824063172e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
715,85800,20.77818536758423,1.0,1.0,1.0,0.9960959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.998,0.050590158272456734,1882,0.0003831721421433865,2.3649475942638278e-07,8.392131591947832e-05,16,20,False,0.995,0.005,0.66,fixed,0-4-8,0.0,100,none,877503d7-3a07-415a-9a58-542ab084ed38
